OrderID,CustomerID,ProductID,Quantity,TotalPriceBeforeTax,GSTAmount,TaxAmount,TotalPriceAfterTax,OrderDate,DeliveryStatus,PaymentStatus,DeliveryAddress
e16aea0b,185,266,5,2129.2,106.46,31.61,2267.27,2023-08-25,Pending,Unpaid,"550 Hardware Lane, West"
315a5506,498,145,3,118.2,5.91,36.43,160.54,2023-03-08,Delivered,Unpaid,"385 Hardware Lane, East"
a18e5173,614,304,4,375.0,18.75,23.35,417.1,2023-05-14,Pending,Unpaid,"244 Hardware Lane, West"
b66b5ef9,549,14,6,1953.36,351.6,16.48,2321.44,2023-11-01,Delivered,Paid,"295 Hardware Lane, North"
c9f7e96c,413,247,7,1872.99,224.76,39.06,2136.81,2023-12-07,Shipped,Unpaid,"330 Hardware Lane, South"
9f7cd487,200,108,2,267.06,13.35,21.51,301.92,2023-11-29,Shipped,Paid,"929 Hardware Lane, South"
68119c40,72,285,8,1445.52,173.46,47.86,1666.84,2023-03-18,Delivered,Unpaid,"235 Hardware Lane, South"
db6b142b,842,5,10,2742.1,493.58,6.04,3241.72,2023-01-15,Pending,Unpaid,"829 Hardware Lane, West"
eb419f4f,66,18,6,2212.26,398.21,27.09,2637.56,2023-08-20,Delivered,Unpaid,"501 Hardware Lane, North"
df003f98,785,144,4,199.84,35.97,11.04,246.85,2023-06-06,Delivered,Paid,"885 Hardware Lane, West"
3d19bef0,150,366,10,4724.3,850.37,25.34,5600.01,2023-11-08,Pending,Unpaid,"394 Hardware Lane, East"
448bba99,963,194,10,864.9,43.24,22.13,930.27,2023-05-27,Shipped,Paid,"752 Hardware Lane, East"
d70095ae,520,313,1,308.2,55.48,28.79,392.47,2023-06-09,Pending,Paid,"295 Hardware Lane, South"
6f92a7d9,570,192,8,3287.04,394.44,1.12,3682.6,2023-03-10,Shipped,Unpaid,"375 Hardware Lane, South"
063b9b08,580,319,6,422.58,50.71,16.42,489.71,2023-03-04,Delivered,Paid,"440 Hardware Lane, Central"
ffb99b8b,827,197,3,1490.7,178.88,44.58,1714.16,2023-04-09,Pending,Unpaid,"146 Hardware Lane, South"
2e49624f,98,17,9,3352.23,603.4,19.88,3975.51,2023-01-29,Shipped,Unpaid,"997 Hardware Lane, West"
de2745b3,447,211,10,1684.9,202.19,24.26,1911.35,2023-07-28,Pending,Unpaid,"695 Hardware Lane, North"
778f3fa0,187,353,3,175.5,8.78,11.42,195.7,2023-03-10,Pending,Paid,"874 Hardware Lane, North"
b9273487,169,7,7,998.62,49.93,4.49,1053.04,2023-12-30,Shipped,Unpaid,"855 Hardware Lane, Central"
a966223b,356,177,5,1069.85,128.38,47.55,1245.78,2023-06-20,Pending,Unpaid,"935 Hardware Lane, South"
3e8f67f6,560,256,10,2800.8,504.14,18.86,3323.8,2024-01-01,Pending,Paid,"824 Hardware Lane, East"
836763de,772,253,1,192.61,23.11,1.96,217.68,2023-11-12,Pending,Paid,"825 Hardware Lane, Central"
bea4c3d5,698,171,8,3275.28,393.03,30.86,3699.17,2023-03-18,Delivered,Paid,"419 Hardware Lane, South"
336c8372,52,366,4,1889.72,340.15,45.43,2275.3,2023-03-04,Shipped,Paid,"866 Hardware Lane, East"
d76142ab,211,322,5,895.7,44.78,10.74,951.22,2023-01-06,Delivered,Unpaid,"450 Hardware Lane, West"
7535fe7e,365,131,10,2290.7,412.33,37.09,2740.12,2023-09-02,Delivered,Unpaid,"387 Hardware Lane, South"
02f6df79,448,342,8,399.28,47.91,47.72,494.91,2023-04-10,Pending,Unpaid,"608 Hardware Lane, West"
a6529930,441,255,3,882.6,105.91,28.34,1016.85,2023-07-30,Delivered,Paid,"405 Hardware Lane, South"
612493db,787,12,9,1173.69,211.26,21.76,1406.71,2023-08-23,Delivered,Unpaid,"793 Hardware Lane, North"
8661942b,946,359,6,100.86,12.1,8.32,121.28,2023-06-09,Pending,Paid,"544 Hardware Lane, North"
8fe7461f,750,35,7,2592.45,466.64,11.28,3070.37,2023-06-25,Pending,Unpaid,"572 Hardware Lane, South"
fffb71fc,753,348,2,59.48,10.71,23.68,93.87,2023-03-12,Shipped,Paid,"272 Hardware Lane, Central"
d911a6b8,272,263,1,152.62,27.47,1.52,181.61,2023-11-18,Pending,Unpaid,"847 Hardware Lane, West"
d253ac9a,92,241,9,3040.29,547.25,47.9,3635.44,2023-10-11,Delivered,Unpaid,"730 Hardware Lane, North"
44dc3224,839,173,8,3003.84,540.69,49.58,3594.11,2023-03-19,Pending,Paid,"367 Hardware Lane, East"
e6d14d9b,895,332,3,559.29,27.96,23.81,611.06,2023-04-25,Shipped,Paid,"189 Hardware Lane, Central"
5e7c357c,151,343,8,2932.08,146.6,11.5,3090.18,2023-05-06,Shipped,Unpaid,"532 Hardware Lane, East"
466ba48e,193,330,2,406.68,73.2,15.65,495.53,2023-07-05,Shipped,Paid,"439 Hardware Lane, South"
4d918504,421,213,2,982.12,117.85,2.38,1102.35,2023-07-19,Delivered,Paid,"960 Hardware Lane, North"
cfd3d71a,548,182,4,1360.64,163.28,8.86,1532.78,2023-04-26,Shipped,Unpaid,"412 Hardware Lane, West"
0fed75c1,120,185,4,1595.8,191.5,9.43,1796.73,2023-06-05,Delivered,Unpaid,"220 Hardware Lane, Central"
7519b99d,113,119,10,3774.1,679.34,12.61,4466.05,2023-07-19,Shipped,Unpaid,"371 Hardware Lane, North"
40e2e54f,611,329,10,4186.7,209.34,10.85,4406.89,2023-05-30,Delivered,Unpaid,"436 Hardware Lane, West"
23f3310f,298,296,4,432.04,21.6,4.91,458.55,2023-05-30,Shipped,Paid,"709 Hardware Lane, North"
20539d4e,501,65,7,1845.2,221.42,40.0,2106.62,2023-10-25,Delivered,Unpaid,"484 Hardware Lane, South"
5040ae16,73,267,10,337.7,60.79,6.74,405.23,2023-12-23,Shipped,Unpaid,"332 Hardware Lane, East"
966d26fb,216,309,9,989.64,49.48,31.56,1070.68,2023-09-18,Shipped,Paid,"154 Hardware Lane, South"
0f200fb0,972,113,5,1980.0,237.6,36.64,2254.24,2023-05-15,Pending,Unpaid,"870 Hardware Lane, East"
78b531d2,586,382,5,2029.9,101.5,47.94,2179.34,2023-03-29,Shipped,Paid,"250 Hardware Lane, West"
7c672bb3,702,356,7,3346.98,167.35,47.35,3561.68,2023-11-14,Shipped,Unpaid,"258 Hardware Lane, East"
905d2c4d,360,112,5,1707.25,307.3,28.25,2042.8,2023-03-02,Pending,Paid,"863 Hardware Lane, East"
1d6b9e14,930,102,2,591.0,106.38,3.34,700.72,2023-08-18,Delivered,Paid,"896 Hardware Lane, South"
d5dedfc0,705,12,7,912.87,164.32,7.45,1084.64,2023-06-25,Delivered,Unpaid,"663 Hardware Lane, North"
61d58cd5,173,3,3,169.02,20.28,39.73,229.03,2023-01-07,Shipped,Paid,"137 Hardware Lane, West"
ffb0727b,205,207,3,1244.07,62.2,48.18,1354.45,2023-07-30,Delivered,Unpaid,"382 Hardware Lane, West"
64ea61db,356,18,2,737.42,132.74,43.26,913.42,2023-10-17,Pending,Paid,"644 Hardware Lane, East"
7c6415d1,988,150,3,202.05,10.1,30.02,242.17,2023-04-16,Shipped,Paid,"716 Hardware Lane, North"
0ba7b463,671,201,1,328.8,59.18,14.95,402.93,2023-02-28,Delivered,Unpaid,"255 Hardware Lane, North"
b0d85698,108,216,5,200.9,10.04,24.58,235.52,2023-10-04,Pending,Unpaid,"155 Hardware Lane, Central"
d098b095,570,71,7,951.65,114.2,33.53,1099.38,2023-01-20,Shipped,Unpaid,"652 Hardware Lane, East"
db97efea,972,394,7,3244.64,162.23,1.39,3408.26,2023-09-05,Shipped,Unpaid,"134 Hardware Lane, North"
bf06f8a8,831,299,6,1825.26,91.26,13.83,1930.35,2023-06-08,Shipped,Paid,"226 Hardware Lane, South"
0b4e866c,202,321,4,1363.52,163.62,33.65,1560.79,2023-03-26,Shipped,Unpaid,"722 Hardware Lane, Central"
11d7124b,988,307,2,196.4,23.57,20.09,240.06,2023-03-07,Shipped,Unpaid,"433 Hardware Lane, Central"
96c7c47c,915,143,4,658.92,32.95,10.94,702.81,2023-04-16,Pending,Unpaid,"321 Hardware Lane, Central"
e8a5e28f,707,172,9,4303.35,516.4,29.48,4849.23,2023-03-23,Delivered,Unpaid,"443 Hardware Lane, South"
78306e09,37,161,5,1873.05,224.77,47.93,2145.75,2023-03-19,Pending,Paid,"873 Hardware Lane, Central"
31079a4b,13,361,5,924.2,46.21,13.57,983.98,2023-02-04,Pending,Unpaid,"498 Hardware Lane, East"
0c0e2b94,253,7,2,285.32,14.27,11.92,311.51,2023-01-19,Delivered,Paid,"791 Hardware Lane, West"
583f51a5,804,352,5,2349.35,422.88,6.48,2778.71,2023-05-26,Delivered,Paid,"966 Hardware Lane, East"
4dcbafd4,888,75,10,1075.7,193.63,4.74,1274.07,2023-10-18,Shipped,Unpaid,"771 Hardware Lane, South"
0f759df2,676,170,10,1087.9,54.4,19.44,1161.74,2023-01-17,Pending,Paid,"892 Hardware Lane, West"
0fff2c23,985,172,2,956.3,114.76,28.94,1100.0,2023-10-28,Shipped,Paid,"899 Hardware Lane, South"
a5100990,908,341,5,573.6,68.83,36.29,678.72,2023-04-09,Shipped,Unpaid,"715 Hardware Lane, East"
a5aee074,253,226,1,428.17,21.41,5.99,455.57,2023-12-30,Delivered,Paid,"564 Hardware Lane, West"
0e49c63d,635,341,5,573.6,68.83,13.93,656.36,2023-05-23,Delivered,Paid,"403 Hardware Lane, East"
41bbd284,315,254,10,3820.9,687.76,30.8,4539.46,2023-04-19,Shipped,Paid,"137 Hardware Lane, West"
7d7f5b27,382,163,9,3329.64,599.34,1.6,3930.58,2023-02-28,Delivered,Paid,"497 Hardware Lane, Central"
9ccac2df,913,152,4,1320.24,237.64,38.83,1596.71,2023-05-21,Shipped,Unpaid,"699 Hardware Lane, North"
4dc8f53b,74,393,2,784.6,94.15,46.62,925.37,2023-12-06,Delivered,Unpaid,"819 Hardware Lane, North"
92393a0d,121,280,3,276.36,33.16,2.31,311.83,2023-08-15,Shipped,Unpaid,"392 Hardware Lane, South"
d66ecb0f,918,213,8,3928.48,471.42,6.2,4406.1,2023-11-01,Shipped,Paid,"307 Hardware Lane, Central"
d03ebe1a,417,331,3,1456.56,72.83,7.55,1536.94,2023-11-25,Pending,Paid,"274 Hardware Lane, West"
90b979e8,895,382,3,1217.94,60.9,32.57,1311.41,2023-04-02,Pending,Unpaid,"882 Hardware Lane, North"
ed6d6f74,575,282,3,303.93,54.71,46.77,405.41,2023-03-01,Shipped,Paid,"245 Hardware Lane, East"
9c2d78c2,803,356,4,1912.56,95.63,10.28,2018.47,2023-12-10,Delivered,Unpaid,"615 Hardware Lane, West"
c31ba7c7,207,309,1,109.96,5.5,48.07,163.53,2023-05-25,Delivered,Unpaid,"599 Hardware Lane, Central"
5e246d81,148,43,8,1396.4,251.35,6.59,1654.34,2023-01-25,Shipped,Paid,"125 Hardware Lane, South"
575933be,797,328,4,725.64,130.62,35.11,891.37,2023-05-12,Pending,Paid,"207 Hardware Lane, East"
92e0f6a9,578,227,2,323.64,58.26,16.29,398.19,2023-11-26,Shipped,Paid,"980 Hardware Lane, South"
86fea4ce,78,73,2,48.44,2.42,5.6,56.46,2023-08-03,Pending,Unpaid,"536 Hardware Lane, North"
d9bc2fd2,55,363,6,1681.98,302.76,38.2,2022.94,2023-10-14,Pending,Paid,"895 Hardware Lane, North"
51c92df6,962,147,4,1005.12,50.26,33.78,1089.16,2023-08-17,Pending,Paid,"272 Hardware Lane, East"
f58255ff,907,24,3,546.6,65.59,12.96,625.15,2023-05-19,Delivered,Unpaid,"975 Hardware Lane, North"
0b70ac1a,609,294,2,529.3,26.46,34.82,590.58,2023-02-10,Shipped,Paid,"302 Hardware Lane, South"
8f2396ed,248,101,10,1251.3,225.23,9.55,1486.08,2023-06-15,Pending,Unpaid,"967 Hardware Lane, East"
ee27de01,463,317,3,931.35,167.64,35.05,1134.04,2023-05-14,Pending,Unpaid,"754 Hardware Lane, Central"
322fab39,839,290,3,109.71,5.49,5.92,121.12,2023-12-04,Delivered,Unpaid,"135 Hardware Lane, South"
a808827a,259,290,9,329.13,16.46,12.67,358.26,2023-12-08,Pending,Unpaid,"213 Hardware Lane, East"
6ec98d5a,364,326,1,337.64,60.78,29.57,427.99,2023-10-06,Delivered,Paid,"424 Hardware Lane, Central"
4f5779cd,209,228,8,754.32,37.72,10.12,802.16,2023-01-19,Delivered,Paid,"343 Hardware Lane, South"
739a2439,744,330,6,1220.04,219.61,30.7,1470.35,2023-10-21,Pending,Unpaid,"226 Hardware Lane, South"
ea5089b7,278,7,8,1141.28,57.06,29.99,1228.33,2023-01-24,Delivered,Unpaid,"723 Hardware Lane, South"
fc1ec07b,473,293,9,4392.81,219.64,37.64,4650.09,2023-05-23,Pending,Paid,"944 Hardware Lane, South"
8dae86d0,508,85,7,2086.7,250.4,44.7,2381.8,2023-01-10,Pending,Paid,"274 Hardware Lane, East"
89fa511c,524,151,10,1056.6,190.19,43.74,1290.53,2023-05-27,Pending,Unpaid,"413 Hardware Lane, South"
fc9bcc43,264,184,9,1429.83,171.58,3.02,1604.43,2023-11-15,Delivered,Unpaid,"646 Hardware Lane, Central"
aef1cc94,202,171,10,4094.1,491.29,28.84,4614.23,2023-10-18,Delivered,Unpaid,"676 Hardware Lane, South"
575bbcd3,761,159,4,1838.52,330.93,39.36,2208.81,2023-06-08,Delivered,Paid,"655 Hardware Lane, South"
d36e4061,82,275,1,169.97,8.5,37.63,216.1,2023-10-02,Delivered,Paid,"542 Hardware Lane, East"
6151c4af,829,99,10,916.8,45.84,37.15,999.79,2023-11-02,Delivered,Paid,"129 Hardware Lane, North"
ee6f20bb,17,198,7,3302.39,594.43,6.18,3903.0,2023-12-06,Delivered,Paid,"246 Hardware Lane, West"
c9c9dba6,712,191,10,2317.1,115.86,10.59,2443.55,2023-03-31,Pending,Paid,"280 Hardware Lane, West"
f8869a46,737,226,6,2569.02,128.45,5.55,2703.02,2023-08-11,Pending,Unpaid,"770 Hardware Lane, South"
5cff3c09,236,292,1,110.02,5.5,39.07,154.59,2023-02-04,Shipped,Unpaid,"576 Hardware Lane, West"
d0cc0bff,154,305,2,989.04,118.68,33.67,1141.39,2023-06-02,Pending,Paid,"694 Hardware Lane, West"
6cb06ad3,554,194,10,864.9,43.24,29.99,938.13,2023-06-12,Delivered,Unpaid,"364 Hardware Lane, Central"
d3117426,225,392,7,1421.35,255.84,49.18,1726.37,2023-07-20,Shipped,Unpaid,"924 Hardware Lane, East"
b72a4b22,247,369,8,2108.48,379.53,24.61,2512.62,2023-07-11,Delivered,Paid,"722 Hardware Lane, South"
fc56f415,904,203,3,97.11,17.48,45.05,159.64,2023-09-11,Shipped,Paid,"506 Hardware Lane, North"
1075341e,269,380,7,810.81,40.54,25.98,877.33,2023-07-16,Shipped,Paid,"623 Hardware Lane, Central"
4c9406e8,462,63,8,1362.8,68.14,12.36,1443.3,2023-10-16,Shipped,Unpaid,"917 Hardware Lane, Central"
82ecda7b,259,158,4,364.76,18.24,41.77,424.77,2023-04-29,Shipped,Unpaid,"829 Hardware Lane, South"
ed3cd22e,608,377,6,2698.14,485.67,41.18,3224.99,2023-04-14,Pending,Unpaid,"410 Hardware Lane, West"
e7082a4a,37,240,8,3110.0,559.8,7.21,3677.01,2023-09-14,Delivered,Unpaid,"578 Hardware Lane, Central"
c754bd06,481,278,7,1659.63,199.16,13.38,1872.17,2023-04-10,Pending,Unpaid,"543 Hardware Lane, North"
1da91e7b,161,204,4,1233.0,61.65,27.83,1322.48,2023-10-01,Delivered,Unpaid,"707 Hardware Lane, East"
271c921e,206,331,1,485.52,24.28,32.89,542.69,2023-12-17,Pending,Paid,"188 Hardware Lane, North"
4e1867a4,926,17,6,2234.82,402.27,27.25,2664.34,2023-12-22,Shipped,Paid,"119 Hardware Lane, North"
d129bffe,785,230,6,63.0,3.15,20.28,86.43,2023-03-05,Pending,Paid,"569 Hardware Lane, Central"
e32d0bf8,973,142,7,2521.47,453.86,44.72,3020.05,2023-05-06,Shipped,Paid,"247 Hardware Lane, North"
5ef8e682,533,17,3,1117.41,201.13,37.22,1355.76,2023-10-23,Pending,Paid,"949 Hardware Lane, East"
87201411,317,19,9,3526.65,634.8,29.13,4190.58,2023-01-31,Pending,Unpaid,"440 Hardware Lane, Central"
53b25743,11,344,4,1449.88,260.98,17.04,1727.9,2023-07-03,Delivered,Paid,"568 Hardware Lane, East"
f09d7dee,767,257,2,285.24,51.34,2.98,339.56,2023-06-05,Shipped,Paid,"850 Hardware Lane, East"
9e496294,813,296,5,540.05,27.0,44.87,611.92,2023-04-22,Pending,Paid,"243 Hardware Lane, North"
04848eb8,21,365,2,526.06,26.3,1.03,553.39,2023-10-24,Shipped,Paid,"189 Hardware Lane, West"
831b6479,792,268,5,1973.4,355.21,9.91,2338.52,2023-07-03,Shipped,Unpaid,"687 Hardware Lane, South"
7b5ddc7d,617,220,5,2161.8,389.12,21.94,2572.86,2023-09-03,Shipped,Paid,"249 Hardware Lane, Central"
3ca2d1f0,792,130,6,1229.7,221.35,30.4,1481.45,2023-09-23,Pending,Unpaid,"702 Hardware Lane, West"
ba575fd1,590,113,9,3564.0,427.68,34.84,4026.52,2023-08-27,Pending,Unpaid,"922 Hardware Lane, South"
0970076e,87,63,10,1703.5,85.18,3.2,1791.88,2023-03-10,Shipped,Unpaid,"181 Hardware Lane, North"
7cb32850,347,258,1,421.93,75.95,26.74,524.62,2023-11-03,Shipped,Unpaid,"781 Hardware Lane, Central"
a9db85ab,555,116,5,872.95,104.75,4.16,981.86,2023-09-22,Shipped,Paid,"477 Hardware Lane, Central"
f49efebe,641,219,8,3320.48,597.69,38.62,3956.79,2023-07-11,Shipped,Paid,"310 Hardware Lane, East"
16c7193b,101,240,9,3498.75,629.78,10.98,4139.51,2023-03-22,Shipped,Unpaid,"942 Hardware Lane, North"
8f74d8b8,633,25,1,395.22,47.43,27.94,470.59,2023-02-26,Shipped,Unpaid,"907 Hardware Lane, South"
71bcff63,787,253,3,577.83,69.34,15.3,662.47,2023-12-10,Delivered,Unpaid,"733 Hardware Lane, East"
0c7faf8f,178,375,4,1605.24,192.63,6.99,1804.86,2023-12-09,Shipped,Unpaid,"496 Hardware Lane, Central"
46f02c48,862,188,4,1315.96,157.92,40.33,1514.21,2023-08-10,Delivered,Unpaid,"478 Hardware Lane, North"
e4df64d4,823,149,2,146.2,26.32,46.54,219.06,2023-03-31,Pending,Paid,"863 Hardware Lane, North"
8bc44ead,402,168,3,683.28,81.99,41.92,807.19,2023-08-05,Pending,Unpaid,"118 Hardware Lane, East"
ad25fbb7,101,376,6,1466.04,73.3,5.02,1544.36,2023-05-22,Pending,Paid,"658 Hardware Lane, East"
a91cdce5,181,206,1,497.61,24.88,19.15,541.64,2023-07-30,Shipped,Paid,"503 Hardware Lane, West"
9cf86797,858,327,7,2336.04,420.49,26.23,2782.76,2023-02-12,Pending,Unpaid,"585 Hardware Lane, Central"
c9f7ce3b,558,365,4,1052.12,52.61,12.26,1116.99,2023-03-01,Pending,Unpaid,"448 Hardware Lane, Central"
e70d1f2a,714,5,4,1096.84,197.43,36.76,1331.03,2023-05-05,Pending,Unpaid,"854 Hardware Lane, North"
5c3f3cdd,406,309,2,219.92,11.0,24.3,255.22,2023-10-01,Delivered,Unpaid,"122 Hardware Lane, Central"
ea869999,525,289,2,491.08,24.55,19.77,535.4,2023-04-23,Shipped,Unpaid,"574 Hardware Lane, Central"
fa4e221e,604,118,4,218.16,39.27,20.01,277.44,2023-05-24,Shipped,Unpaid,"585 Hardware Lane, Central"
05d675fd,773,218,3,219.15,26.3,26.48,271.93,2023-04-07,Pending,Paid,"160 Hardware Lane, North"
2b337a75,624,29,7,318.99,57.42,42.48,418.89,2023-12-23,Pending,Paid,"537 Hardware Lane, North"
9224db16,11,323,8,597.28,107.51,13.88,718.67,2023-06-16,Shipped,Unpaid,"913 Hardware Lane, Central"
674f8dd4,429,27,7,890.75,106.89,5.81,1003.45,2023-06-14,Shipped,Paid,"752 Hardware Lane, South"
76e5e791,23,388,7,2384.69,286.16,41.56,2712.41,2023-12-23,Delivered,Paid,"506 Hardware Lane, North"
199a7f87,385,308,9,511.92,25.6,16.04,553.56,2023-04-08,Pending,Unpaid,"928 Hardware Lane, West"
81e6d36c,368,276,9,1145.7,137.48,30.53,1313.71,2023-08-13,Delivered,Unpaid,"850 Hardware Lane, North"
1d3daf1d,692,288,8,1889.12,94.46,24.6,2008.18,2023-05-04,Pending,Paid,"255 Hardware Lane, South"
4f8be325,929,127,8,440.24,22.01,19.51,481.76,2023-02-16,Shipped,Unpaid,"605 Hardware Lane, Central"
d9491fde,760,223,7,840.77,151.34,16.93,1009.04,2023-01-06,Delivered,Unpaid,"917 Hardware Lane, Central"
25b41799,700,221,9,1123.74,56.19,27.97,1207.9,2023-09-02,Shipped,Paid,"916 Hardware Lane, East"
e26a7579,516,347,10,4053.4,729.61,2.08,4785.09,2023-09-24,Shipped,Unpaid,"133 Hardware Lane, West"
0c71a215,263,330,1,203.34,36.6,46.83,286.77,2023-06-15,Delivered,Paid,"912 Hardware Lane, East"
d158468a,102,192,8,3287.04,394.44,42.29,3723.77,2023-10-28,Shipped,Unpaid,"957 Hardware Lane, North"
dce6d8f0,347,102,9,2659.5,478.71,14.21,3152.42,2023-05-14,Pending,Unpaid,"277 Hardware Lane, West"
2b5b35d8,934,297,2,28.38,1.42,45.38,75.18,2023-06-29,Shipped,Paid,"247 Hardware Lane, West"
15a922a5,821,349,10,4880.9,244.04,17.27,5142.21,2023-10-21,Pending,Paid,"663 Hardware Lane, South"
d29f1e1d,490,214,5,1266.25,227.92,28.52,1522.69,2023-02-11,Shipped,Paid,"791 Hardware Lane, South"
a52aa51f,414,315,6,89.34,4.47,19.85,113.66,2023-04-02,Delivered,Paid,"624 Hardware Lane, East"
96dd885f,479,304,2,187.5,9.38,13.73,210.61,2023-10-30,Shipped,Unpaid,"218 Hardware Lane, Central"
eef90ee9,782,80,10,3384.5,169.22,44.32,3598.04,2023-11-01,Delivered,Unpaid,"825 Hardware Lane, South"
9c3741a6,828,99,8,733.44,36.67,25.99,796.1,2023-08-31,Delivered,Paid,"852 Hardware Lane, West"
28955176,885,267,4,135.08,24.31,23.23,182.62,2023-11-01,Shipped,Paid,"440 Hardware Lane, South"
d7b4dd46,517,339,3,789.81,142.17,2.45,934.43,2023-06-23,Shipped,Paid,"692 Hardware Lane, North"
6b1a0efe,73,103,10,1540.6,77.03,38.2,1655.83,2023-04-29,Pending,Unpaid,"773 Hardware Lane, West"
4d4a3a88,72,189,2,544.16,97.95,40.1,682.21,2023-10-24,Delivered,Paid,"691 Hardware Lane, East"
94e24fee,440,206,9,4478.49,223.92,35.81,4738.22,2023-10-14,Delivered,Paid,"155 Hardware Lane, North"
bd58f887,354,255,8,2353.6,282.43,15.15,2651.18,2023-07-10,Pending,Unpaid,"480 Hardware Lane, West"
3a0cd4e9,13,368,4,1871.44,93.57,44.65,2009.66,2023-12-03,Delivered,Unpaid,"825 Hardware Lane, South"
77982ec3,80,65,3,790.8,94.9,37.85,923.55,2023-03-03,Delivered,Paid,"448 Hardware Lane, South"
1bf7dfe4,840,84,8,2358.64,424.56,35.87,2819.07,2023-01-30,Delivered,Paid,"826 Hardware Lane, Central"
35ac3ee8,868,205,10,2271.9,408.94,29.38,2710.22,2023-09-03,Shipped,Paid,"873 Hardware Lane, South"
482bfe4c,174,113,10,3960.0,475.2,43.31,4478.51,2023-11-12,Pending,Unpaid,"153 Hardware Lane, Central"
44e65617,298,315,5,74.45,3.72,48.81,126.98,2023-03-31,Pending,Paid,"180 Hardware Lane, East"
c82b0f2c,852,69,10,2068.3,372.29,40.8,2481.39,2023-02-13,Pending,Paid,"958 Hardware Lane, Central"
ca9d332d,383,259,10,1758.3,316.49,41.54,2116.33,2023-01-27,Shipped,Paid,"453 Hardware Lane, East"
9a208748,944,374,5,1564.4,78.22,3.02,1645.64,2023-08-19,Shipped,Paid,"988 Hardware Lane, East"
7994ed11,225,175,4,1664.6,199.75,15.28,1879.63,2023-04-06,Delivered,Unpaid,"441 Hardware Lane, Central"
48ebf1ee,229,331,1,485.52,24.28,21.38,531.18,2023-08-14,Pending,Unpaid,"473 Hardware Lane, South"
b8c34f85,411,154,4,1101.56,198.28,11.15,1310.99,2023-10-23,Delivered,Paid,"415 Hardware Lane, West"
61f27333,379,113,7,2772.0,332.64,46.33,3150.97,2023-11-18,Delivered,Unpaid,"433 Hardware Lane, North"
6e65905a,729,231,1,260.63,46.91,8.21,315.75,2023-11-19,Shipped,Unpaid,"469 Hardware Lane, North"
3ea79f86,158,190,8,2547.76,458.6,5.37,3011.73,2023-12-15,Pending,Unpaid,"406 Hardware Lane, Central"
029bab64,70,370,3,700.95,126.17,37.04,864.16,2023-07-17,Pending,Paid,"448 Hardware Lane, West"
386c3a22,100,364,6,1813.14,90.66,23.43,1927.23,2023-04-13,Shipped,Paid,"909 Hardware Lane, North"
fcf6b64b,343,377,8,3597.52,647.55,29.98,4275.05,2023-07-27,Pending,Unpaid,"237 Hardware Lane, West"
b6d06c89,230,316,1,175.12,8.76,46.56,230.44,2023-08-19,Pending,Unpaid,"348 Hardware Lane, West"
b2203992,828,122,10,4571.2,228.56,30.83,4830.59,2023-12-16,Pending,Paid,"254 Hardware Lane, North"
bc7de371,3,60,9,690.93,124.37,48.41,863.71,2023-07-07,Delivered,Unpaid,"862 Hardware Lane, North"
6f0272c3,12,154,10,2753.9,495.7,23.26,3272.86,2023-08-31,Delivered,Paid,"666 Hardware Lane, North"
3f6d2310,287,85,8,2384.8,286.18,20.91,2691.89,2023-05-24,Pending,Paid,"506 Hardware Lane, South"
98dee566,952,72,8,2226.8,111.34,15.46,2353.6,2023-01-31,Shipped,Paid,"652 Hardware Lane, South"
e73f4efe,373,300,10,1480.0,74.0,36.52,1590.52,2023-06-18,Shipped,Unpaid,"643 Hardware Lane, South"
366df5e5,472,154,1,275.39,49.57,40.42,365.38,2023-07-04,Shipped,Paid,"534 Hardware Lane, West"
a888e6eb,96,306,7,1142.61,137.11,46.47,1326.19,2023-07-18,Pending,Paid,"644 Hardware Lane, East"
a4e39849,677,120,10,922.5,110.7,16.66,1049.86,2023-01-12,Pending,Paid,"536 Hardware Lane, West"
77707529,408,34,1,264.12,31.69,32.96,328.77,2023-08-28,Pending,Unpaid,"440 Hardware Lane, North"
fd42a9d1,394,400,7,3133.27,375.99,23.04,3532.3,2023-10-14,Pending,Paid,"871 Hardware Lane, Central"
90cb7fea,626,373,4,1452.76,261.5,5.74,1720.0,2023-08-21,Delivered,Paid,"678 Hardware Lane, North"
bd2df88f,561,132,6,2506.62,125.33,44.61,2676.56,2023-04-05,Delivered,Unpaid,"593 Hardware Lane, West"
c114858e,274,180,9,2445.3,440.15,34.17,2919.62,2023-08-02,Pending,Paid,"446 Hardware Lane, North"
081651cc,762,262,2,729.68,36.48,47.67,813.83,2023-12-25,Delivered,Unpaid,"908 Hardware Lane, East"
3924a158,198,61,1,95.9,17.26,21.09,134.25,2023-12-02,Pending,Unpaid,"706 Hardware Lane, South"
ff25073b,895,90,9,3551.13,177.56,41.45,3770.14,2023-05-20,Shipped,Paid,"802 Hardware Lane, Central"
cac3554c,38,86,9,4109.49,739.71,2.4,4851.6,2023-10-06,Shipped,Unpaid,"881 Hardware Lane, South"
80518935,142,261,4,1150.44,57.52,34.8,1242.76,2023-01-14,Shipped,Paid,"919 Hardware Lane, East"
82937a03,678,139,1,319.12,57.44,16.13,392.69,2023-08-17,Pending,Paid,"316 Hardware Lane, East"
d3c7023c,402,171,7,2865.87,343.9,43.5,3253.27,2023-04-16,Delivered,Paid,"302 Hardware Lane, West"
